time,pm1,pm2_5,pm10,sensor1,sensor2,sensor3,sensor4
2021-09-10 11:07:15,25.442744313982335,28.242444757919905,32.41307733486714,3.51004108335872,2.9464233137781846,2.3540597755659074,1.8695455336782987
2021-09-10 11:07:30,25.464246183890197,28.263371719566095,32.43131663502298,3.5154722681443538,2.9531735688969842,2.3544698665480066,1.8711416221120254
2021-09-10 11:07:45,25.48657764608167,28.28515164183118,32.4503514767417,3.521168156882636,2.9598170314538437,2.3551049477859816,1.8727200333384346
2021-09-10 11:08:00,25.509711086745934,28.307766397634165,32.47017657371549,3.527098595427762,2.9663189153427862,2.35596694884719,1.8742809264972968
2021-09-10 11:08:15,25.533612887638924,28.331190145372815,32.490777997263365,3.5332318512217817,2.9726476388676644,2.357056100216496,1.875824496319199
2021-09-10 11:08:30,25.558245140645514,28.355390892214114,32.51213442278717,3.539535269639364,2.9787749877912364,2.358370412756568,1.8773506580426897
2021-09-10 11:08:45,25.583566783828836,28.38033196924231,32.53421861693019,3.545975698633693,2.984675629944815,2.3599057218295085,1.8788591255853309
2021-09-10 11:09:00,25.609533761621666,28.405972810079287,32.55699804021935,3.552519939272521,2.9903271032862686,2.361655961107867,1.8803501584962419
2021-09-10 11:09:15,25.636099180049428,28.432269463404346,32.58043529710151,3.5591359756018512,2.995710503893914,2.363613413733087,1.8818251663903525
2021-09-10 11:09:30,25.663214675661937,28.45917534886925,32.604488773462386,3.5657948632076177,3.0008109085637398,2.3657691901777027,1.883286627501718
2021-09-10 11:09:45,25.690831106537665,28.486642211574566,32.62911356417865,3.5724722881634974,3.005617133034667,2.3681140855663814,1.8847375591586504
2021-09-10 11:10:00,25.71889849017803,28.5146205309169,32.654262237673926,3.5791496217181678,3.0101215754501225,2.370639535505931,1.886180775494887
2021-09-10 11:10:15,25.747366056680615,28.543059558511,32.67988557646128,3.585814043083767,3.0143203825444256,2.3733385303166203,1.8876182765237928
2021-09-10 11:10:30,25.77618377174627,28.571908260694567,32.705933882563464,3.5924577942214864,3.018213877076121,2.376206033311052,1.8890509560949198
2021-09-10 11:10:45,25.80530366610835,28.601116494084987,32.732357979850676,3.599077157472342,3.0218071159646342,2.379238561433914,1.8904788909657606
2021-09-10 11:11:00,25.8346812995722,28.63063637720721,32.7591104866764,3.6056713592900342,3.0251086560500995,2.38243331199786,1.8919022444181706
2021-09-10 11:11:15,25.864275556232343,28.66042320122915,32.7861466707918,3.6122419073320966,3.028127404923692,2.3857872863310305,1.8933220517829394
2021-09-10 11:11:30,25.89404868124202,28.690436000701116,32.813425032678566,3.6187922000022663,3.030871565079006,2.389296915082542,1.8947404334012028
2021-09-10 11:11:45,25.92396639571107,28.72063781595367,32.8409075905012,3.6253270177836483,3.0333499578835426,2.3929583507523433,1.8961610049423059
2021-09-10 11:12:00,25.953998092645357,28.75099565031475,32.86856020585077,3.6318519964671587,3.035573344502566,2.396768103908131,1.8975900548318765
2021-09-10 11:12:15,25.984117540955452,28.78148091428544,32.896352530435344,3.638373010910442,3.0375552542124145,2.4007236734758113,1.899037618032896
2021-09-10 11:12:30,26.014303590315386,28.812069864107265,32.92425800394925,3.644895311227787,3.0393123896175838,2.4048240501436484,1.9005176710363734
2021-09-10 11:12:45,26.044540223031348,28.842743802230547,32.95225355181028,3.6514226327775634,3.0408647322132514,2.4090701375772783,1.902047974899163
2021-09-10 11:13:00,26.07481513472205,28.87348817667523,32.98031874529557,3.657956417916562,3.0422355105971457,2.4134645844379707,1.9036500778118923
2021-09-10 11:13:15,26.105118761198902,28.904291490723985,33.00843506871426,3.6644952758260017,3.04345114328959,2.4180103879509844,1.9053485461836397
2021-09-10 11:13:30,26.13544329596255,28.9351444449458,33.036585416048936,3.6710345280884864,3.0445403657974293,2.4227091649599646,1.9071691798819026
2021-09-10 11:13:45,26.165781609033132,28.96603857312851,33.064752529125116,3.6775660791796754,3.0455324610220345,2.4275601174455517,1.909137556975264
2021-09-10 11:14:00,26.196126967045572,28.996965412750953,33.092918614821684,3.6840787490877163,3.046456468175326,2.432559676146568,1.911278201765773
2021-09-10 11:14:15,26.22647289944196,29.027916022861394,33.121065430234424,3.6905588979363553,3.0473416661779464,2.4377017039247257,1.9136138263269522
2021-09-10 11:14:30,26.256813605851395,29.0588810893883,33.14917467173839,3.6969912188892415,3.048217754805821,2.44297815706411,1.9161645923516943
2021-09-10 11:14:45,26.287143675410967,29.089850928951265,33.177228095475364,3.703359511751215,3.049114444695464,2.4483802255468143,1.9189474588406983
2021-09-10 11:15:00,26.317457677889305,29.12081556550197,33.205207692180934,3.7096474626246088,3.050060839333016,2.453899398577017,1.9219756945176416
2021-09-10 11:15:15,26.34775066226656,29.151764735866415,33.23309572164249,3.715839091335376,3.0510846418425848,2.4595274569044467,1.9252589864084448
2021-09-10 11:15:30,26.378018601898816,29.18268813681511,33.2608749618302,3.7219188582718115,3.0522111885056655,2.4652559498686504,1.9288044513689513
2021-09-10 11:15:45,26.408258407276534,29.213575898378153,33.28852934446567,3.7278721130591537,3.0534623271515375,2.4710761752298787,1.9326178181868914
2021-09-10 11:16:00,26.43846768672877,29.24441867334617,33.31604411673183,3.733685968158814,3.0548560650201306,2.4769794950709145,1.9367040609050594
2021-09-10 11:16:15,26.46864402964784,29.275207264721118,33.343406011085925,3.7393504063847236,3.0564071791713103,2.4829578798358383,1.9410673516305226
2021-09-10 11:16:30,26.49878583909966,29.3059333210188,33.37060368375629,3.7448596345153367,3.05812794759498,2.4890043617775706,1.9457104320660747
2021-09-10 11:16:45,26.528892597923864,29.336590021305597,33.397627982600355,3.750212775080806,3.060028735573901,2.4951126840022564,1.9506339783499087
2021-09-10 11:17:00,26.558963823139624,29.367171855501798,33.42447162700967,3.7554136229811825,3.062118424122344,2.5012764854529874,1.955836117482107
2021-09-10 11:17:15,26.588999258646865,29.39767434062129,33.45112889900058,3.7604700856064905,3.0644049171269345,2.5074886491326485,1.9613120322879658
2021-09-10 11:17:30,26.618998226726386,29.42809373475041,33.47759529198131,3.76539356364546,3.066895631738068,2.5137408162138883,1.9670538581316714
2021-09-10 11:17:45,26.64895956100523,29.458426226670998,33.50386665949648,3.770198290242383,3.069597635687505,2.5200230545964497,1.9730510406132047
2021-09-10 11:18:00,26.678881686911822,29.48866783919935,33.52993931105578,3.774900585209031,3.0725176687095694,2.5263237026185537,1.9792909428091434
2021-09-10 11:18:15,26.708763458685873,29.51881453428902,33.55581008473693,3.779518202010772,3.075662165020264,2.5326294496455066,1.9857594514571428
2021-09-10 11:18:30,26.73860451766156,29.54886242280749,33.581476320299515,3.7840698292613038,3.079036892846619,2.5389256258278734,1.9924413406466104
2021-09-10 11:18:45,26.768404915587656,29.57880765355141,33.60693614886284,3.788574274034108,3.0826461734727615,2.5451968165359022,1.999320329675546
2021-09-10 11:19:00,26.798164471027253,29.608646229510406,33.63218864083025,3.7930491410064446,3.0864923500855777,2.551427705612231,2.006379016418149
2021-09-10 11:19:15,26.827882238205678,29.638373832051894,33.657234107985616,3.797509883299516,3.090575943047276,2.557603700582841,2.013598731312288
2021-09-10 11:19:30,26.857555668321922,29.667985532626105,33.682074035785675,3.8019695423292656,3.0948962206636477,2.5637112391811168,2.020959115135732
2021-09-10 11:19:45,26.887179666819677,29.697475093619804,33.7067102503764,3.8064388445813737,3.0994519753986016,2.569737289984599,2.028437702610383
2021-09-10 11:20:00,26.91674569908976,29.726834152767243,33.7311439921583,3.8109265503615166,3.104241847254774,2.5756683931266133,2.0360101813830203
2021-09-10 11:20:15,26.946240449883803,29.756051002247816,33.755374638557875,3.8154397676684,3.109263566783296,2.581490738881559,2.0436511574253386
2021-09-10 11:20:30,26.975645091624514,29.78511013981318,33.77939928797247,3.8199841265045906,3.114513085880716,2.5871911199269597,2.0513350195338815
2021-09-10 11:20:45,27.004935291240763,29.813992010928537,33.80321156527593,3.824563695054331,3.1199843137674317,2.5927578253530252,2.0590367238773872
2021-09-10 11:21:00,27.03408292148636,29.842673602203323,33.82680164402934,3.8291806430602007,3.125669015762018,2.5981814739665885,2.066732117685744
2021-09-10 11:21:15,27.06305730526624,29.871129485742753,33.85015726083712,3.8338349347576464,3.131556817471801,2.603455558912592,2.0743979503067536
2021-09-10 11:21:30,27.091826070693266,29.899332776072345,33.873264262987654,3.8385241925363958,3.1376354763834438,2.60857667604483,2.082011915614019
2021-09-10 11:21:45,27.120355156279803,29.927255037091367,33.89610641383255,3.843243793059932,3.1438913014994214,2.613544613249671,2.089552466284591
2021-09-10 11:22:00,27.148608355295078,29.954865825929016,33.91866505426009,3.847987226890658,3.1503096301647506,2.618362336246954,2.0969984264211217
2021-09-10 11:22:15,27.176548801463024,29.982133366442312,33.94091996302794,3.8527467917953175,3.1568756770259525,2.6230358481428264,2.1043288543877092
2021-09-10 11:22:30,27.204139975615384,30.00902541108919,33.96284932273263,3.8575146551418245,3.16357551571617,2.627573879548852,2.1115237473978
2021-09-10 11:22:45,27.231345956235955,30.035509737903215,33.9844301245234,3.8622837707281032,3.1703966800164274,2.631987750708152,2.1185651960925433
2021-09-10 11:23:00,27.258131978269194,30.06155479539757,34.00563900302811,3.867048225911976,3.1773283913919688,2.6362914967759026,2.1254376881797397
2021-09-10 11:23:15,27.284464686703824,30.087130392957896,34.02645306602392,3.8718030129109815,3.1843614911754217,2.640502019526807,2.1321277289496283
2021-09-10 11:23:30,27.310313181890038,30.112208382165026,34.04685032199294,3.8765433620159637,3.191488385592716,2.644639128604114,2.13862388184906
2021-09-10 11:23:45,27.335649742967394,30.136763409706695,34.06681019922746,3.881264335357504,3.1987027010188944,2.648724880935674,2.1449171126473394
2021-09-10 11:24:00,27.36044961771855,30.160772969230212,34.08631351517749,3.8859611470950326,3.205998485092222,2.6527823131437134,2.151000913471952
2021-09-10 11:24:15,27.384691496535748,30.184217750748786,34.10534307754043,3.8906296352901535,3.2133693625026116,2.6568344242542783,2.1568711841179162
2021-09-10 11:24:30,27.408358293037463,30.207082070716655,34.123884101958,3.895266502420476,3.2208079847062727,2.6609034413274615,2.162525869100188
2021-09-10 11:24:45,27.43143635380001,30.229353882719824,34.14192422902516,3.8998692631930623,3.2283064900622827,2.6650105357296963,2.167964452617347
2021-09-10 11:25:00,27.453915975965806,30.25102473007483,34.15945379118651,3.9044358900760563,3.235857203270175,2.6691758893767936,2.1731870882055326
2021-09-10 11:25:15,27.475791261366783,30.272089731285604,34.17646614882466,3.9089647215218735,3.2434516635202413,2.6734183884069687,2.1781934463188666
2021-09-10 11:25:30,27.497060404233583,30.292547508990495,34.192957670296614,3.9134551272223286,3.2510788913640316,2.677754935267749,2.182982132074617
